customer_id,first_name,last_name,email,phone,country,city,postcode,created_at,marketing_opt_in,customer_segment,lifetime_value,repeat_customer
4503,Ryan,Mercado,ann87@example.org,481.511.8449,Denmark,Nguyenmouth,96625,14-12-2021 15:41,1,Retail,6653.93,1
4504,William,Costa,john13@example.org,001-516-872-5073x9318,Gibraltar,Lake Stephaniestad,95934,02-11-2021 20:06,1,Retail,17163.88,0
4505,Dustin,Lin,ewilliams@example.net,6339692249,Portugal,New Natalie,87972,18-02-2025 04:16,0,Enterprise,2121.55,1
4506,Michael,Smith,brad53@example.com,552-955-3622x809,Haiti,West Colintown,42114,16-10-2024 14:13,0,SMB,9509.7,1
4507,Cynthia,Hopkins,michaelthompson@example.org,001-574-433-8926x56231,San Marino,North Markton,83841,18-01-2026 15:44,0,SMB,6939.54,1
4508,Christopher,Watts,andrew84@example.net,001-682-414-9512,United States Virgin Islands,South Robert,75783,14-10-2023 14:33,1,Enterprise,19112.45,1
4509,Beth,Shaw,mirandascott@example.com,+1-492-982-6550x9348,Brazil,Richardfort,7717,26-06-2022 17:16,0,Enterprise,4244.81,0
4510,Michelle,Thomas,margaretdeleon@example.com,740-612-1610x6065,Uzbekistan,Lake Karenshire,86280,29-09-2025 15:04,1,Retail,9528.47,0
4511,Eric,Jackson,walkercaleb@example.org,997-808-8123x62452,Bangladesh,South Debratown,88754,14-11-2023 09:23,0,Enterprise,2187.7,0
4512,Trevor,Stone,hoffmanisabel@example.net,001-793-544-7299x9233,Hungary,Joechester,11930,10-12-2025 18:55,0,Enterprise,13406.89,1
4513,Janice,Martin,markwebster@example.net,001-336-484-3716x406,Morocco,Kimberlyville,530,14-11-2021 08:32,0,Retail,10755.79,0
4514,Matthew,Garcia,xsalinas@example.com,452.351.5656x1822,Algeria,Robinsonchester,65684,18-07-2024 13:10,0,SMB,17488.96,0
4515,Jennifer,Lopez,taylorkaitlyn@example.org,362-971-8110x0717,Anguilla,Mendezbury,93652,20-02-2023 09:22,0,Enterprise,11606.63,0
4516,Ann,Gallagher,andersonalicia@example.net,001-277-779-7675,Japan,Morrisbury,84192,10-03-2025 14:22,0,Retail,17701.74,0
4517,Pamela,Burns,aaron63@example.net,232-543-8457x11637,Morocco,Johnhaven,26437,09-09-2024 18:03,0,SMB,19864.49,1
4518,Rhonda,Collins,jamiecoleman@example.net,5826112729,British Indian Ocean Territory (Chagos Archipelago),Patrickberg,59254,17-01-2023 22:41,0,Retail,16758.33,1
4519,Bradley,Tran,flemingjames@example.net,3669381778,United Arab Emirates,Port Jamieland,34179,31-12-2024 00:59,0,Enterprise,2793.73,0
4520,Katherine,Jones,simmonsrobert@example.net,+1-467-513-2562x928,Panama,Brownton,52056,14-08-2024 18:38,1,Retail,17243.87,0
4521,Jeffrey,Schneider,caitlyn58@example.org,001-218-907-3209,Belgium,Valerieside,86758,22-07-2021 05:51,0,SMB,14223.93,1
4522,Julie,Gutierrez,simmonslindsay@example.org,405-568-7609x474,Papua New Guinea,South Rebekahview,90282,25-02-2024 07:10,1,Retail,16641.25,0
4523,Jeffrey,Adkins,rsmith@example.net,395.425.5214x2785,Germany,North Jessicaville,6448,22-01-2025 01:06,0,Retail,10453.2,1
4524,Ethan,Reilly,snyderpatrick@example.net,6538243800,Niue,South Michaelfort,13655,11-10-2025 19:50,0,Retail,19516.93,0
4525,Jeanne,Butler,ablevins@example.net,704.339.1324x676,South Africa,Rileyport,66147,17-11-2024 00:16,0,SMB,650.17,0
4526,Christine,Green,rachel79@example.org,001-653-714-1124x7887,Malta,Rubioberg,82508,17-06-2026 13:06,1,Enterprise,4241.3,1
4527,Tim,Jones,cameron11@example.com,984-806-3508,Saint Martin,Stonechester,67539,09-04-2023 00:27,0,Retail,14248.23,0
4528,Jeffrey,Bailey,michele05@example.net,001-533-893-0936x76078,Mexico,New Lisa,3848,03-07-2024 17:47,1,Retail,2466.48,0
4529,Richard,Padilla,kevinwade@example.net,462-273-0831,Slovakia (Slovak Republic),Hendricksfort,8876,04-03-2023 14:12,1,Retail,3555.8,1
4530,Michael,Wallace,davidbutler@example.org,+1-741-412-3634x834,Liberia,Port Juliechester,20820,13-10-2023 15:11,1,Enterprise,7749.5,0
4531,Nicole,Cummings,richardnixon@example.org,639.802.9651,Colombia,East Carolinefurt,21502,11-10-2023 03:22,1,Retail,10183.07,0
4532,Linda,Hodges,alexandra56@example.org,001-703-434-8264,Falkland Islands (Malvinas),Port Anthonyfort,28604,22-06-2022 00:33,0,Enterprise,18395.03,0
4533,Tracy,Ball,icarroll@example.com,4795515270,Marshall Islands,South Sarahborough,48565,05-08-2024 02:35,0,Retail,273.52,1
4534,Joseph,Perry,smendoza@example.com,360.718.8678x265,Afghanistan,Sarabury,46210,05-04-2026 18:23,1,SMB,7705.13,1
4535,Beth,Walters,christinafuentes@example.org,647-476-6845,Lithuania,Dicksonberg,93432,15-01-2022 02:51,1,Enterprise,4742.87,0
4536,Christopher,Nelson,amberlin@example.com,316-625-4712x99328,Namibia,Hannahberg,36696,16-02-2023 20:15,0,Enterprise,4917.17,0
4537,Craig,Foster,sharpdavid@example.com,741.751.7000x69626,Angola,Kyletown,15233,19-08-2025 11:59,0,Retail,15734.07,1
4538,Troy,Whitaker,christophersimmons@example.com,887-686-4658x1596,Nicaragua,South Andrew,96467,13-03-2025 21:43,0,Enterprise,12848.21,1
4539,Patrick,Moore,steven75@example.net,001-483-752-5789x066,Svalbard & Jan Mayen Islands,Zacharyland,34125,10-09-2024 08:00,1,Enterprise,6362.02,0
4540,Bradley,Manning,tbradley@example.org,442.979.7925x1986,Moldova,Sawyershire,12569,18-04-2023 08:27,1,Retail,4011.19,0
4541,Patricia,Rosales,robertssarah@example.com,337.244.2751x310,Thailand,North Alexisville,55185,04-05-2024 21:54,1,SMB,18324.19,1
4542,Christopher,Perez,gonzaleztonya@example.com,977.211.3320x428,Denmark,Mercadofurt,32998,27-05-2023 16:02,0,SMB,18872,0
4543,Edwin,Jenkins,watsonmichael@example.org,(496)251-5397,Italy,West Ashleyville,50941,12-07-2023 13:00,0,SMB,16690.12,1
4544,Roberto,Wilson,amandaestrada@example.net,001-202-694-0628x9824,Canada,Jenniferville,40656,21-04-2026 11:13,0,Retail,8746.44,0
4545,Joseph,Clark,ashley53@example.com,874.295.2525,Malawi,Tracytown,64217,08-09-2025 07:01,0,SMB,5410.02,1
4546,Daniel,Schaefer,latoyahamilton@example.net,(318)415-1594x7284,Montenegro,Victoriahaven,48003,11-04-2022 13:35,0,SMB,18326.99,1
4547,Lauren,Byrd,johnsonashley@example.org,(837)260-0589x4551,Montserrat,North Stevenview,80427,14-05-2024 23:14,1,Retail,14096.39,0
4548,Tara,Thompson,jacquelinechavez@example.org,(295)354-7175x847,Mozambique,Roseside,14206,26-04-2023 23:40,0,SMB,81.63,0
4549,Antonio,Johnson,durankevin@example.org,606.919.7872x8217,Liberia,Lake Jeffrey,58539,29-04-2022 20:43,1,SMB,12301.66,0
4550,Christopher,Gregory,twilson@example.net,466.271.5718x718,British Virgin Islands,Fergusonhaven,31131,15-03-2025 13:32,0,Enterprise,9415.2,0
4551,Matthew,Burns,leonard61@example.net,001-902-627-9346,Mali,Dannyhaven,46475,01-09-2025 20:44,1,Enterprise,15216.17,0
4552,Jacob,Reyes,kzamora@example.org,979.569.3117,Suriname,Tinastad,55760,15-04-2022 04:42,0,SMB,11101.52,0
4553,Oscar,Clark,timothy94@example.com,3335367026,Wallis and Futuna,Fosterton,29864,08-07-2023 15:59,0,Enterprise,12455.51,1
4554,Ian,Sims,christophersmith@example.net,(697)201-0338,Dominica,Gonzalezland,1237,10-04-2024 13:15,0,Retail,10582.69,0
4555,Amy,Wilson,athomas@example.org,+1-981-695-9851x86766,Montserrat,Danielview,98793,19-03-2022 20:57,0,Enterprise,17959.24,0
4556,Matthew,Hanson,stephengates@example.org,(837)476-8326,British Virgin Islands,Paulland,3226,22-04-2026 19:45,0,Enterprise,13225.22,0
4557,Jessica,Peterson,michaelellis@example.net,(296)577-4565x8996,Slovenia,West Ryan,99008,06-11-2024 07:50,0,SMB,661.17,0
4558,Andrea,Wallace,garrett36@example.net,001-397-917-4503x357,Zambia,Hernandezchester,49945,07-09-2023 10:20,0,SMB,9098.01,1
4559,Philip,Campbell,dwhite@example.com,+1-261-559-9803x7523,Norfolk Island,Port Chase,3811,13-05-2022 22:07,0,SMB,516.3,0
4560,Patrick,Lyons,stephanierodriguez@example.net,+1-258-225-2229x91184,Sri Lanka,Port Michael,4624,11-10-2022 17:05,1,Retail,2697.39,0
4561,Joseph,Lee,ryan81@example.net,(284)725-6379x9738,Chile,Nancychester,46107,28-09-2025 04:34,0,SMB,9118.31,0
4562,Amber,Stewart,esparzakimberly@example.net,272-832-3887x7693,Maldives,North Jason,48178,25-11-2024 15:40,0,Enterprise,16629.19,1
4563,Charles,Bass,hudsonstephanie@example.com,001-231-764-9378,Anguilla,Burketon,86022,02-05-2024 08:50,1,Retail,11088.26,1
4564,Alyssa,Richards,julie57@example.org,(419)369-3810,Anguilla,West Christopher,42223,19-10-2021 05:39,0,Enterprise,7402.45,1
4565,Evan,Khan,thomasgarcia@example.com,-5595,Northern Mariana Islands,West Melissa,61046,12-12-2025 12:11,1,SMB,7256.08,0
4566,Sarah,Jackson,edwardsmichele@example.org,+1-573-840-1335x7465,United Kingdom,Erikton,94162,11-05-2024 00:41,0,Retail,9238.38,0
4567,Pamela,Sanchez,brooksjoseph@example.com,904.770.9288x93059,Germany,Kathyland,17749,15-06-2024 18:39,0,Enterprise,14971.67,0
4568,Kim,Henson,lcarson@example.net,(302)754-2003,Angola,Shawton,11853,09-03-2022 19:25,1,Retail,15691.96,1
4569,Raymond,Powell,diane13@example.org,+1-384-280-3282x14277,Macao,Robertaside,33574,13-06-2024 19:46,0,Enterprise,11050.95,1
4570,Matthew,Buck,patriciagarcia@example.net,365-364-2324x5454,Cote d'Ivoire,Kristastad,94921,09-10-2022 18:04,0,Enterprise,8086.12,1
4571,Jack,Ramos,prodriguez@example.org,948.393.5998x51017,British Virgin Islands,Ryanberg,52426,23-02-2024 15:27,1,Retail,2861.22,0
4572,Sarah,Ruiz,victordodson@example.net,687-573-5950,Trinidad and Tobago,Robertsfurt,80583,19-03-2024 19:13,1,Enterprise,1535.24,1
4573,Benjamin,Villegas,tina96@example.com,(522)234-6297x91514,Netherlands,South Kaitlynmouth,82718,29-12-2024 14:13,0,SMB,14434.07,0
4574,Savannah,Barrera,aorozco@example.org,+1-639-716-1786x106,Gabon,Christophershire,24996,20-03-2026 21:25,0,Retail,16474.98,1
4575,Diane,Jones,caitlinmaldonado@example.org,521-840-8017x483,Benin,Lake Zachary,16280,03-04-2023 17:58,1,SMB,16677.11,1
4576,Donald,Schneider,simpsonjulia@example.org,263-774-7534x3576,Eritrea,Port Rachelstad,3312,28-05-2023 23:25,0,Enterprise,2572.06,0
4577,Michael,Mcpherson,meredith33@example.net,001-741-394-9563x78074,Guatemala,Beckmouth,30809,13-04-2023 22:32,1,SMB,9964.05,1
4578,Steven,Matthews,katherine47@example.com,(812)328-6651,Isle of Man,Brownborough,8455,25-03-2022 14:42,0,Enterprise,1043.13,0
4579,Joe,Smith,hilldavid@example.org,(436)989-9189,Swaziland,Gomezmouth,78242,03-11-2024 18:52,1,Enterprise,17974.6,0
4580,Denise,Mcclure,caseyjenny@example.org,001-891-652-1595,Hong Kong,Port Gabrielleberg,31405,27-08-2021 18:50,0,SMB,3474.96,0
4581,Larry,Macias,ambernicholson@example.org,(586)644-1418,Zimbabwe,Jordanmouth,90149,15-01-2026 19:29,1,SMB,19838,0
4582,William,Rodriguez,debbie36@example.net,9646380932,Cote d'Ivoire,Angelborough,38816,27-09-2021 12:32,0,Enterprise,6595.56,0
4583,Stacie,Wiggins,katherinedaniels@example.org,7406989562,Estonia,Heidimouth,27002,16-09-2021 04:46,0,Retail,1215.29,0
4584,Christine,Wood,masonwilliam@example.org,001-644-748-5900x727,Montenegro,South Bethtown,85089,30-04-2022 02:43,0,Enterprise,3696.23,0
4585,Kyle,Jones,joshua07@example.com,3525257259,Slovenia,Port Alexborough,86725,07-11-2025 17:08,0,Retail,1847.28,0
4586,Martin,Mcbride,katrina55@example.net,(375)432-6237,Kyrgyz Republic,Davidshire,82010,02-07-2025 21:56,1,Enterprise,18487.71,0
4587,Ryan,Howard,victoria63@example.com,001-267-295-6151,Bangladesh,East Donaldside,34241,25-07-2023 16:36,1,SMB,1364.93,0
4588,Scott,Friedman,andrewolson@example.net,677.968.1032,Bermuda,Robinsonmouth,53142,05-04-2026 13:13,0,Enterprise,13975.4,0
4589,Amanda,Decker,levinemegan@example.net,-2826,Oman,Wallacebury,40444,19-04-2024 14:00,1,Enterprise,7467.44,1
4590,Luis,Rice,sandersjessica@example.net,923.871.8335x2809,Namibia,South Josemouth,1635,12-10-2025 10:44,1,SMB,17723.88,1
4591,Miguel,Garrison,bburke@example.org,(242)320-3921,Paraguay,Millerhaven,98842,27-10-2024 19:11,0,Retail,6333.92,0
4592,Yvonne,Martinez,qorozco@example.com,+1-327-863-0965x00401,French Polynesia,Aliceville,59408,09-04-2022 12:11,0,Retail,14890.17,1
4593,Margaret,Stone,davidnelson@example.org,206-512-3142x413,Maldives,Wallaceville,21682,19-05-2025 02:51,0,SMB,1112.14,0
4594,Michael,Brown,kelly63@example.org,(425)855-1197,Croatia,South Elizabethmouth,18645,26-10-2024 10:57,1,Retail,9274.39,0
4595,Paul,Richardson,margaret94@example.net,838.963.6202x6138,Turks and Caicos Islands,West Howard,72082,30-08-2021 06:35,0,Enterprise,343.38,0
4596,Daniel,Spencer,castanedajustin@example.org,001-937-740-3476x334,Romania,Stephanieborough,27638,25-02-2023 22:15,1,Enterprise,16608.04,0
4597,Carlos,Graham,xrichardson@example.org,-8771,Iraq,Joelchester,82016,04-06-2023 23:47,0,Enterprise,15714.89,0
4598,Jessica,Santiago,lawrencemccullough@example.com,391-210-6891,Philippines,Tammybury,6662,22-11-2023 01:42,1,SMB,4578.72,0
4599,William,Hall,rodriguezgregory@example.net,757.474.4830x75584,Saint Lucia,North John,61602,17-07-2025 03:30,0,Enterprise,9393.09,0
4600,Jonathon,Reid,nathanmartinez@example.com,-10088,Madagascar,West Gabrielaburgh,95420,10-09-2021 16:35,0,SMB,6925.04,0
4601,Melissa,Reed,thorntondevin@example.org,853-615-7033x9004,Guadeloupe,Vincentfort,72847,01-01-2025 02:52,1,SMB,15331.52,0
4602,Michael,Foster,robinsondiane@example.org,627.566.3975x998,Cocos (Keeling) Islands,South Yvonneshire,38173,01-10-2025 03:08,0,Enterprise,15870.98,0
4603,Brooke,Moreno,melissa58@example.net,373.674.5912x0210,Netherlands,South Jenniferside,66024,13-05-2025 23:19,1,SMB,4083.58,1
4604,Connie,Ramos,edwardwilliams@example.net,-10204,Palau,Blackwellfort,21671,11-04-2024 08:29,0,Retail,18038.85,0
4605,Cameron,Morris,william28@example.net,(646)973-7567,Qatar,Andrewhaven,18124,18-05-2026 01:42,1,SMB,6679.19,1
4606,Nicholas,Lopez,ecook@example.org,4834118327,Dominican Republic,Lake Thomasmouth,84766,24-10-2023 23:04,0,Enterprise,12234.94,1
4607,Jeremy,Spencer,xmorales@example.net,569.994.1707x096,Israel,Alanhaven,18060,01-07-2022 09:07,1,SMB,17853.42,1
4608,Tasha,Bruce,djacobson@example.org,340.995.0264,Sweden,Port Jeffery,78646,17-05-2026 09:06,0,Enterprise,7230.86,1
4609,Heidi,Hogan,mjones@example.org,3643232180,Iran,Solistown,80913,12-10-2024 17:15,0,Retail,6781.03,0
4610,Deborah,Collins,vsmith@example.org,001-593-622-3497x27908,Philippines,Williamshaven,1648,25-03-2025 12:49,0,Retail,8142.35,1
4611,Laura,Carr,ldonovan@example.org,749.834.2330,Macao,North Cynthia,16737,08-12-2023 22:27,0,Retail,14919.37,0
4612,Patricia,White,johnsonvanessa@example.net,-2912,Denmark,Lake Oscar,40404,14-01-2022 13:08,0,Retail,19795.04,0
4613,Samantha,Anderson,huntermatthew@example.net,800-926-2312,Solomon Islands,Daniellebury,53463,09-12-2021 17:44,0,Enterprise,10092.43,0
4614,Kyle,Cohen,william61@example.org,-3532,Comoros,Kimberlyview,23183,18-09-2022 04:17,0,SMB,16014.03,0
4615,Katie,Wilson,amylawson@example.org,661-419-1983x913,Tokelau,North Mark,5179,02-10-2021 22:22,0,Enterprise,19382.49,1
4616,Craig,Moreno,kimberlycollier@example.org,001-412-701-4873x5446,Yemen,Maddenview,2692,12-03-2025 06:51,0,Enterprise,996.29,1
4617,Heather,Garcia,phillipsjason@example.com,(582)751-5408,Jersey,North Julia,37697,26-07-2022 07:28,0,SMB,18543.89,0
4618,Curtis,Baker,rperry@example.com,247.399.0625x14593,Malawi,Sharonside,68051,04-07-2024 08:31,1,SMB,12416.5,0
4619,Jonathan,Jones,vasquezaustin@example.net,736.219.5633x64549,South Africa,West Jamie,40856,24-11-2022 19:47,1,SMB,3231.14,0
4620,Christopher,Graham,courtney16@example.org,(610)241-2277x414,Taiwan,East Darren,13939,03-02-2026 18:05,0,Retail,11901.63,0
4621,Nicole,Rodriguez,silvahailey@example.com,(800)709-1965,Estonia,Oconnorborough,40667,23-01-2022 04:29,1,SMB,2187.45,0
4622,Michelle,Palmer,emartinez@example.com,+1-967-827-1067x8853,Mayotte,Port Ricardo,10274,21-11-2023 07:01,0,Enterprise,599.75,0
4623,Alicia,Collins,lhorn@example.org,969.437.7454x2099,Cyprus,Harmonmouth,66238,06-11-2024 03:36,1,Retail,2039.61,1
4624,Amy,Ross,gle@example.org,308-522-4109x021,United Kingdom,Kaneton,8130,23-05-2025 13:15,1,Enterprise,18831.01,1
4625,Jade,Chavez,jennifercraig@example.net,(202)674-0940x872,Liechtenstein,Lovestad,75692,29-05-2024 22:09,0,Retail,2889.37,0
4626,Angela,Francis,michaelreynolds@example.org,001-696-346-7826x80379,Suriname,Wuview,43747,11-09-2021 01:47,0,SMB,13655.44,1
4627,Jason,Harris,michael91@example.com,337.441.5728,Cambodia,Bakerhaven,58604,22-08-2024 01:13,0,Retail,12695.23,0
4628,Michelle,Orr,jlee@example.net,+1-842-547-4938x827,Bangladesh,North Ericport,28360,28-02-2024 05:06,0,Retail,6336.78,0
4629,Stephanie,Lopez,michael26@example.net,+1-594-369-4683x3971,Bahrain,Lawsonbury,45017,30-08-2024 02:01,1,Retail,13667.63,0
4630,Andrea,Reilly,ireed@example.org,647.507.1085x55407,Tonga,Amandamouth,80835,14-04-2026 13:25,0,Enterprise,2747.9,0
4631,Angela,Williamson,pwright@example.net,316-327-6226x799,Northern Mariana Islands,Gallegoschester,11873,17-02-2022 21:00,1,Enterprise,7179.02,0
4632,Elizabeth,Velazquez,tamaradavis@example.com,+1-441-404-3392x6086,Israel,Weaverfort,1563,30-10-2025 16:43,1,SMB,15202.95,0
4633,Andrew,Joseph,transtephanie@example.com,001-236-500-5249x38350,Macao,North Pamela,70002,09-05-2026 18:54,1,SMB,2264.33,1
4634,Geoffrey,Rogers,mccormicksamantha@example.org,(215)957-3279,Austria,Davismouth,95670,19-02-2025 01:46,0,Retail,18134.79,1
4635,Kaylee,Thompson,theodoreclark@example.net,3957080710,New Caledonia,Lukeville,76588,20-01-2026 09:17,0,Enterprise,13743.55,1
4636,Katie,Nguyen,zbrown@example.org,221.840.8295x946,Senegal,Samanthashire,97682,21-03-2026 14:43,0,Enterprise,6828.7,0
4637,Nicole,Mcintyre,vreese@example.org,855-902-7713,Bahrain,Catherineland,28225,03-08-2023 04:07,1,SMB,2042.87,0
4638,Tiffany,Walker,zlewis@example.net,839.539.6304x46155,Luxembourg,East Steveton,21370,07-11-2023 21:52,1,Retail,9300.73,0
4639,John,Lowery,erik97@example.com,784-274-6127,Guadeloupe,Port Crystalchester,7943,20-04-2024 20:46,0,Enterprise,14876.11,0
4640,Paul,Wilson,blakejones@example.com,(450)912-8077x21212,Jordan,Edwardland,23433,28-02-2023 19:20,0,Retail,13345.22,0
4641,Dylan,Ramos,ashleyvega@example.org,812.824.6174,Lebanon,Port Marytown,27434,02-03-2024 19:52,1,SMB,5792.52,0
4642,Ronald,Perry,escobarmatthew@example.com,(428)985-1412,Sri Lanka,Oscarmouth,13700,11-05-2024 08:43,1,SMB,15468.58,1
4643,Christine,Lawson,amanda79@example.org,633-450-6786,Congo,Christinaborough,94260,20-03-2022 22:13,0,Enterprise,2414.42,1
4644,Richard,Arnold,tjones@example.org,897.530.7157x426,Eritrea,Michaelborough,51230,12-08-2024 19:10,1,Retail,17571.82,0
4645,Tina,Johnson,leechristopher@example.org,451-463-4155x51234,Spain,Hillside,78865,06-04-2022 01:21,0,Enterprise,19447.46,1
4646,David,Cook,vsmith@example.org,441.950.7238x954,Greece,New Jillian,32792,19-12-2022 23:18,1,SMB,12555.88,0
4647,Mary,Lamb,susan20@example.com,001-210-531-4210x653,Nepal,West Theresamouth,81587,14-09-2021 05:36,0,Enterprise,6769.37,0
4648,Maria,Fowler,keith70@example.net,858-393-5167x50045,Hong Kong,Ramirezmouth,28201,27-12-2024 08:14,0,Enterprise,7215.52,0
4649,Joyce,Taylor,carrie38@example.net,+1-692-750-0004x63671,Togo,Romeroshire,52593,29-10-2023 22:07,1,SMB,13736.19,1
4650,Ernest,Williams,xmendoza@example.org,516-326-9222x553,Peru,Alanton,61977,25-06-2023 00:45,1,SMB,1459.7,1
4651,Janet,Holt,klewis@example.org,626-828-5737x568,New Caledonia,Taylorland,94084,19-07-2025 23:35,0,Enterprise,18814.38,1
4652,Bryan,Newman,thomasaaron@example.net,+1-316-224-3271x95932,United States Virgin Islands,Peterton,20552,13-02-2023 09:38,1,Enterprise,8598.04,0
4653,Jenna,Ruiz,thomasdavid@example.net,+1-351-877-5657x023,Cayman Islands,Lake Jacob,70490,06-11-2025 23:47,0,Retail,1520.07,0
4654,Daniel,Hale,matthewarnold@example.com,(708)211-9797,Liechtenstein,Andreatown,66988,25-06-2023 06:45,0,SMB,929.57,0
4655,Cassandra,Wheeler,michaelacevedo@example.net,+1-224-741-6729x81394,Denmark,Sarahmouth,24298,01-09-2024 00:41,1,SMB,10044.03,0
4656,Marcus,Yates,jameswallace@example.net,001-980-755-2041x979,Vietnam,Barnestown,15009,13-08-2022 03:01,1,Retail,13261.14,0
4657,Desiree,Donaldson,edward81@example.net,001-946-259-4021x6143,Wallis and Futuna,East Mitchellshire,85670,04-03-2022 10:56,1,Enterprise,13992.84,0
4658,Dylan,Edwards,flewis@example.com,(716)474-1483x15781,Israel,Port Randallview,80312,02-09-2024 03:50,0,Retail,105.44,0
4659,Brandon,Tyler,williamsclaire@example.com,367-695-9614x778,Tanzania,Ingramshire,86141,31-10-2021 01:58,1,Retail,6716.78,1
4660,Eric,Wright,gary79@example.com,+1-483-722-0777x4821,Lithuania,Port Ericstad,73725,19-07-2021 19:32,1,SMB,16577.42,1
4661,Diane,Garcia,doris63@example.net,385.839.8067x924,Isle of Man,Jenniferberg,31870,21-09-2021 07:45,1,SMB,6296.42,1
4662,Katie,Weiss,jacobmurphy@example.org,8975559790,Malawi,Lake Richardland,58940,30-04-2026 02:56,1,SMB,2160.07,0
4663,Jamie,Stark,wilsonstacey@example.net,+1-433-524-8236x88312,Poland,North Joseph,4708,02-07-2023 08:20,1,Retail,12573.34,0
4664,Lori,Mora,kevin44@example.net,(689)368-3929x26713,Solomon Islands,Kimberlyhaven,93479,04-12-2025 14:31,0,Retail,4415.76,1
4665,Joshua,Roach,josephmartin@example.org,001-638-493-6700x3690,Hong Kong,West Benjaminfort,22227,23-01-2024 00:36,1,Retail,1441.39,0
